local_time,temp_c,data_source,collected_at_utc
2026-09-08T00:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T00:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T01:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T01:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T02:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T02:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T03:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T03:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T04:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T04:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T05:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T05:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T06:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T06:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T07:00:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T07:20:00,21.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T08:00:00,22.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T08:20:00,22.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T09:00:00,22.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T09:20:00,22.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T10:00:00,23.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T10:20:00,23.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T11:00:00,23.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T11:20:00,24.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T12:00:00,24.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T12:20:00,23.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T13:00:00,24.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T13:20:00,24.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T14:00:00,24.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
2026-09-08T14:20:00,24.0,https://www.weather.gov/wrh/timeseries?site=LTFM,2026-09-08T11:37:53.428526Z
