local_time,temp_c,data_source,collected_at_utc
2026-09-09T00:00:00,28.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T00:30:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T01:00:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T01:30:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T02:00:00,28.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T02:30:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T03:00:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T03:30:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T04:00:00,28.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T04:30:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T05:00:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T05:30:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T06:00:00,27.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T06:30:00,28.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
2026-09-09T07:00:00,28.0,https://www.weather.gov/wrh/timeseries?site=rjtt,2026-09-08T22:25:19.277467Z
